Timestep 	 x_error[2] 	 command torques[5] 	 f contact[2]
16.2931	0.00173222   0.112236	   15.9361   -5.53481   -6.46862 -0.0704505    -3.6438	-5.39197e-12     -9.70577
16.2941	0.00173197   0.112233	   15.9279   -5.54235   -6.47007 -0.0746235   -3.64281	-0 -0
16.2951	0.00173449   0.112232	    15.915   -5.55796   -6.47455 -0.0830008   -3.64128	-3.08856e-10     -9.71067
16.2961	0.00170627    0.11223	   15.9086   -5.56189   -6.47462 -0.0851735   -3.64082	-6.5032e-11    -9.71278
16.2971	0.00172361   0.112227	  15.9001  -5.57162  -6.47725 -0.090563  -3.63943	1.73431e-10    -9.71476
16.2981	0.00170257   0.112224	   15.8936   -5.57641    -6.4778 -0.0932009   -3.63883	-4.33584e-11     -9.71684
16.2991	0.00162811   0.112222	   15.8901   -5.57414   -6.47522 -0.0918513   -3.63946	-4.60673e-10     -9.71917
16.3001	0.00156473    0.11222	   15.8719   -5.59705   -6.48532 -0.0937656    -3.6405	1.24654e-10    -9.72252
16.3011	0.00156215   0.112217	   15.8648   -5.60442   -6.48712 -0.0978136   -3.63948	1.62561e-10    -9.72452
16.3021	0.00160855   0.112214	  15.8556  -5.61802  -6.49172 -0.105324  -3.63742	3.25033e-11    -9.72635
16.3031	0.00165237   0.112211	  15.8466  -5.63116  -6.49619 -0.112575  -3.63543	-2.27445e-10     -9.72816
16.3041	0.00160027   0.112209	  15.8425    -5.632  -6.49528 -0.112977  -3.63544	-3.57278e-10     -9.73029
16.3051	0.00154607   0.112206	  15.8385  -5.63267  -6.49435 -0.113286  -3.63547	-1.51505e-10     -9.73241
16.3061	0.00159137   0.112203	  15.8299  -5.64603   -6.4991 -0.120641  -3.63343	2.48765e-10    -9.73419
16.3071	0.0015393  0.112201	  15.826 -5.64702  -6.4984 -0.12112 -3.63339	8.64768e-11    -9.73627
16.3081	0.00153391   0.112198	    15.82  -5.65396   -6.5004 -0.124896  -3.63238	      -0 -9.73826
16.3091	0.00153097   0.112197	  15.8092  -5.66887  -6.50538 -0.132825  -3.63081	-2.11763e-10     -9.74072
16.3101	0.00152712   0.112195	  15.7895  -5.69896  -6.51912 -0.138815  -3.63052	9.77572e-11    -9.74371
16.3111	0.0016212  0.112192	  15.7795  -5.71826  -6.52685 -0.149424  -3.62745	-2.87838e-10     -9.74525
16.3121	0.0016113   0.11219	  15.7744  -5.72436  -6.52877 -0.152744  -3.62647	3.09547e-10    -9.74707
16.3131	0.00161615   0.112187	  15.7688  -5.73206  -6.53136 -0.156919  -3.62528	-9.77402e-11     -9.74896
16.3141	0.0016195  0.112185	  15.7634  -5.73961  -6.53395 -0.161006   -3.6241	-3.47456e-10     -9.75076
16.3151	0.0016706  0.112182	  15.7559  -5.75292  -6.53914 -0.168268    -3.622	-4.17926e-10     -9.75238
16.3161	0.00159612    0.11218	  15.7542   -5.7508  -6.53751 -0.167016  -3.62235	4.88337e-11    -9.75441
16.3171	0.00159639   0.112177	  15.7492  -5.75778   -6.5399 -0.170764  -3.62127	      -0 -9.75625
16.3181	0.00149663   0.112175	 15.7487 -5.75258  -6.5369  -0.1678 -3.62213	-4.3373e-10    -9.75827
16.3191	0.00153033   0.112173	  15.7423  -5.76405   -6.5415 -0.174035  -3.62029	-9.75371e-11     -9.75993
16.3201	0.00158751    0.11217	  15.7216  -5.80094  -6.55892 -0.184144  -3.61857	5.82365e-10    -9.76261
16.3211	0.00158331   0.112169	  15.7129  -5.81438  -6.56386 -0.191222  -3.61702	-4.57273e-10     -9.76486
16.3221	0.00153609   0.112167	  15.7106  -5.81515  -6.56353 -0.191519  -3.61692	-4.62761e-10     -9.76673
16.3231	0.00151528   0.112165	  15.7071  -5.81956  -6.56507 -0.193839  -3.61617	2.50439e-10     -9.7685
16.3241	0.00151794   0.112163	  15.7027  -5.82689  -6.56797 -0.197761  -3.61495	-7.0772e-11    -9.77021
16.3251	0.00156671    0.11216	  15.6965  -5.83996   -6.5736 -0.204849  -3.61277	-2.1775e-10    -9.77116
16.3261	0.0015638  0.112158	  15.6925  -5.84697  -6.57673 -0.208628  -3.61149	4.73459e-10    -9.77329
16.3271	0.00155308   0.112156	  15.689 -5.85251 -6.57891 -0.21155 -3.61054	-2.93791e-10     -9.77507
16.3281	0.00150913   0.112154	   15.687  -5.85369  -6.57897 -0.212054  -3.61033	5.22137e-10    -9.77687
16.3291	0.00144894   0.112152	  15.6857  -5.85314  -6.57837 -0.211624  -3.61037	-1.57668e-10     -9.77873
16.3301	0.00157332   0.112149	  15.6638  -5.89686  -6.59934 -0.225872  -3.60726	-4.02154e-10       -9.781
16.3311	0.00153721   0.112147	  15.6617  -5.89918  -6.60019 -0.227014  -3.60679	-4.56256e-10     -9.78273
16.3321	0.00154946   0.112144	  15.6577  -5.90731  -6.60371 -0.231342  -3.60538	7.64114e-11    -9.78435
16.3331	0.00153667   0.112144	  15.6504  -5.91957  -6.60864 -0.237737  -3.60388	      -0 -9.78652
16.3341	0.00152928   0.112142	  15.6474  -5.92534  -6.61121 -0.240767  -3.60281	-2.83883e-10     -9.78812
16.3351	0.00156721    0.11214	  15.6426  -5.93698  -6.61679 -0.247036  -3.60072	2.72956e-11     -9.7895
16.3361	0.00155406   0.112138	    15.64  -5.94218  -6.61927 -0.249758   -3.5997	-3.3298e-10    -9.79106
16.3371	0.00155603   0.112136	  15.6368  -5.94887   -6.6223 -0.253276  -3.59848	1.91026e-10    -9.79265
16.3381	0.00156115   0.112134	  15.6336  -5.95608  -6.62571 -0.257083  -3.59714	2.18267e-11    -9.79418
16.3391	0.00152856   0.112132	  15.6319  -5.95818  -6.62639 -0.258057  -3.59672	-6.00074e-10     -9.79597
16.3401	0.00152382    0.11213	   15.617  -5.98434  -6.63937 -0.263024  -3.59624	2.39968e-10    -9.79849
16.3411	0.0015202  0.112128	 15.6143 -5.99048 -6.64235 -0.26624 -3.59505	5.28923e-10    -9.79945
16.3421	0.00155696   0.112125	    15.61  -6.00149  -6.64767 -0.272114  -3.59305	     -0 -9.8014
16.3431	0.00153289   0.112123	  15.6084  -6.00555  -6.65001 -0.274204  -3.59212	1.96045e-10    -9.80283
16.3441	0.00153332   0.112121	  15.6057  -6.01205  -6.65321 -0.277602  -3.59086	-0 -0
16.3451	0.00153413   0.112123	  15.5761  -6.17734  -6.73632 -0.370776  -3.55602	1.31307e-10    -9.79501
16.3461	0.00144285    0.11212	  15.7297  -5.92812  -6.64474 -0.242739  -3.57343	2.40306e-10    -9.77868
16.3471	0.00137679   0.112119	   15.728  -5.92642  -6.64347 -0.241647   -3.5737	-3.8231e-11    -9.78063
16.3481	0.00146562   0.112116	  15.7186  -5.94438  -6.65108 -0.251334  -3.57067	-4.64183e-10     -9.78217
16.3491	0.00147844   0.112115	  15.7128  -5.95303  -6.65446 -0.255913  -3.56917	-9.82831e-11     -9.78378
16.3501	0.00141242   0.112113	  15.7052  -5.96118  -6.65797 -0.256058  -3.56959	-5.45933e-11     -9.78618
16.3511	0.00151127   0.112111	  15.6958  -5.98011  -6.66619 -0.266253  -3.56636	-2.56509e-10     -9.78756
16.3521	0.00149963   0.112109	  15.6915   -5.9856  -6.66822 -0.269087  -3.56537	2.12773e-10    -9.78929
16.3531	0.00149534   0.112107	   15.687  -5.99197   -6.6707 -0.272402  -3.56422	8.18013e-11    -9.79099
16.3541	0.00139484   0.112105	  15.6868  -5.98695  -6.66791 -0.269477  -3.56499	-3.48858e-10     -9.79296
16.3551	0.00139054   0.112103	  15.6823  -5.99351  -6.67055 -0.272887  -3.56381	-4.46726e-10     -9.79463
16.3561	0.00133661   0.112102	 15.6801 -5.99423  -6.6705  -0.2731  -3.5636	4.35563e-11    -9.79643
16.3571	0.00137996     0.1121	  15.6737  -6.00658  -6.67592 -0.279665  -3.56144	-1.79543e-10     -9.79795
16.3581	0.00137567   0.112098	  15.6694   -6.0132   -6.6787 -0.283091  -3.56022	1.7485e-10   -9.79967
16.3591	0.0013261  0.112098	   15.662  -6.02266  -6.68196 -0.287784  -3.55933	5.46519e-12    -9.80205
16.3601	0.00132062   0.112096	  15.6465  -6.04809  -6.69425 -0.292765  -3.55877	4.91945e-11     -9.8046
16.3611	0.00131714   0.112095	  15.6426   -6.0547  -6.69715 -0.296179  -3.55753	1.03855e-10     -9.8062
16.3621	0.00135894   0.112093	  15.6369  -6.06662   -6.7026 -0.302488  -3.55537	-5.68417e-10     -9.80765
16.3631	0.00135455   0.112091	  15.6332  -6.07297  -6.70544 -0.305758  -3.55415	-2.34985e-10     -9.80923
16.3641	0.00134296    0.11209	  15.6299  -6.07853  -6.70799 -0.308593  -3.55305	-4.91724e-11     -9.81081
16.3651	0.00139237   0.112088	  15.6242  -6.09109  -6.71381 -0.315233  -3.55078	-2.73099e-10     -9.81224
16.3661	0.00138853   0.112086	  15.6208  -6.09737  -6.71674 -0.318452  -3.54954	1.63802e-11    -9.81378
16.3671	0.00139757   0.112084	  15.6168  -6.10553  -6.72082 -0.322716  -3.54793	2.01935e-10     -9.8152
16.3681	0.00139051   0.112083	  15.6137  -6.11146  -6.72368 -0.325742  -3.54673	1.63651e-10    -9.81672
16.3691	0.00138373   0.112081	  15.6107  -6.11698  -6.72612 -0.328518  -3.54565	1.85366e-10    -9.81839
16.3701	0.00143241   0.112079	  15.5943  -6.14738  -6.74101 -0.336462  -3.54406	5.31775e-10    -9.82079
16.3711	0.00138098    0.11208	  15.5888  -6.15488  -6.74381 -0.340088  -3.54324	3.56409e-10    -9.82289
16.3721	0.00138221   0.112079	  15.5857  -6.16147  -6.74707 -0.343463   -3.5419	-1.0967e-10    -9.82437
16.3731	0.00141096   0.112077	  15.5816  -6.17122  -6.75188 -0.348545  -3.54001	1.645e-11  -9.82575
16.3741	0.00140501   0.112076	   15.579  -6.17686  -6.75474 -0.351394  -3.53882	-1.64486e-10     -9.82726
16.3751	0.00140156   0.112074	  15.5763  -6.18284  -6.75782 -0.354428  -3.53755	8.22392e-11    -9.82826
16.3761	0.00134877   0.112073	  15.5756   -6.1836  -6.75867 -0.354645  -3.53711	3.83654e-11    -9.83024
16.3771	0.00134144   0.112072	  15.5732  -6.18895  -6.76132 -0.357315  -3.53597	9.86254e-11    -9.83175
16.3781	0.0013046   0.11207	   15.572  -6.19086  -6.76231 -0.358119  -3.53542	3.28639e-11     -9.8333
16.3791	0.00133532   0.112069	 15.5681 -6.20091 -6.76743 -0.36334 -3.53345	-4.37992e-10     -9.83464
16.3801	0.00128514   0.112067	   15.557  -6.21879  -6.77663 -0.364948  -3.53364	2.18908e-10    -9.83703
16.3811	0.00123263   0.112066	  15.5565  -6.21925  -6.77715 -0.364983  -3.53328	2.18786e-10    -9.83859
16.3821	0.00132184   0.112064	  15.5505  -6.23608  -6.78567 -0.373869  -3.53013	5.13795e-10    -9.83979
16.3831	0.00124262   0.112063	 15.5512 -6.23342 -6.78469  -0.3722 -3.53028	-0 -0
16.3841	0.00122055   0.112062	  15.6009  -6.27254   -6.8227 -0.401165  -3.50371	5.48888e-11    -9.82304
16.3851	0.00126518   0.112063	  15.6689  -6.16761  -6.78583 -0.348464  -3.50994	4.38736e-10     -9.8157
16.3861	0.00126129   0.112062	  15.6643   -6.1735  -6.78821 -0.351425   -3.5088	-2.5227e-10    -9.81737
16.3871	0.00125849    0.11206	  15.6594  -6.17997  -6.79077 -0.354696  -3.50756	-2.63216e-10     -9.81901
16.3881	0.00125301   0.112059	  15.6547  -6.18612  -6.79322 -0.357794  -3.50636	4.49591e-10    -9.82066
16.3891	0.00120222   0.112058	  15.6521  -6.18719  -6.79331 -0.358127  -3.50602	4.49497e-10    -9.82242
16.3901	0.00133792   0.112056	  15.6359  -6.21835  -6.80792 -0.370613  -3.50238	4.71286e-10    -9.82417
16.3911	0.00132944   0.112055	 15.6315 -6.22443 -6.81069 -0.37368 -3.50111	-1.91731e-10     -9.82571
16.3921	0.00132435   0.112054	 15.6273 -6.23035 -6.81319 -0.37664 -3.49991	7.66594e-11    -9.82732
16.3931	0.00132123   0.112053	   15.623   -6.2365  -6.81583 -0.379715  -3.49867	-1.09459e-11     -9.82891
16.3941	0.00133661   0.112051	  15.6184  -6.24414  -6.81894 -0.383567  -3.49724	-2.89901e-10     -9.83058
16.3951	0.00119851    0.11205	  15.6201  -6.23524  -6.81447 -0.378501  -3.49857	6.56005e-11    -9.83241
16.3961	0.00131079   0.112049	  15.6111  -6.25443  -6.82344 -0.388619  -3.49508	-4.47942e-10     -9.83368
16.3971	0.00127597   0.112047	  15.6085  -6.25699  -6.82449 -0.389745  -3.49443	-0 -0
16.3981	0.00127515   0.112048	  15.6057  -6.37734  -6.89146 -0.460013  -3.46156	-3.94632e-10     -9.82337
16.3991	0.00127259   0.112047	  15.7245  -6.18712  -6.82224 -0.364781  -3.47481	-5.309e-10   -9.81029
16.4001	0.00129216   0.112046	  15.7103  -6.20702  -6.83109 -0.370174  -3.47361	-2.40832e-10     -9.81262
16.4011	0.00126116   0.112045	  15.7054   -6.2103  -6.83164 -0.371641  -3.47303	2.18926e-10    -9.81453
16.4021	0.00125847   0.112044	  15.6993  -6.21672  -6.83368 -0.374814  -3.47189	2.73621e-10    -9.81633
16.4031	0.0012599  0.112043	   15.693  -6.22369  -6.83607 -0.378292  -3.47062	2.73565e-10     -9.8181
16.4041	0.00125577   0.112042	  15.6871  -6.23003  -6.83822 -0.381427  -3.46946	-7.11074e-11     -9.81989
16.4051	0.00125215   0.112041	  15.6812  -6.23643  -6.84043 -0.384585  -3.46829	2.73397e-10    -9.82165
16.4061	0.00124512    0.11204	  15.6757  -6.24244  -6.84252 -0.387534  -3.46718	1.69438e-10    -9.82338
16.4071	0.00124357   0.112039	    15.67  -6.24904  -6.84492 -0.390799  -3.46595	2.07599e-10    -9.82513
16.4081	0.0012396  0.112038	 15.6645 -6.25536 -6.84724 -0.39391 -3.46477	-1.80185e-10     -9.82686
16.4091	0.00123714   0.112037	   15.659  -6.26184  -6.84967 -0.397102  -3.46356	4.74745e-10    -9.82857
16.4101	0.00122995   0.112036	  15.6444  -6.28334  -6.85968 -0.401276  -3.46297	-3.12676e-10     -9.83113
16.4111	0.00122814   0.112037	 15.6343 -6.29746 -6.86495 -0.40828 -3.46115	4.4437e-10   -9.83211
16.4121	0.00120121   0.112036	  15.6304  -6.30115   -6.8662 -0.409964  -3.46039	1.75585e-10    -9.83502
16.4131	0.00124313   0.112036	  15.6235  -6.31223  -6.87099 -0.415627  -3.45833	4.17012e-10    -9.83657
16.4141	0.0011928  0.112035	  15.6208  -6.31331  -6.87106 -0.415899    -3.458	-5.48673e-11     -9.83833
16.4151	0.00119099   0.112034	  15.616 -6.31971 -6.87372 -0.41903 -3.45675	-1.97514e-10     -9.83932
16.4161	0.00123069   0.112033	  15.6096  -6.33051  -6.87851 -0.424534  -3.45472	4.93635e-11    -9.84157
16.4171	0.00119544   0.112032	  15.6065  -6.33317  -6.87943 -0.425648   -3.4541	7.67797e-11    -9.84253
16.4181	0.00124868   0.112031	  15.5995  -6.34553  -6.88514 -0.431986  -3.45177	1.64446e-11    -9.84468
16.4191	0.00117402   0.112031	 15.5984 -6.34381 -6.88396 -0.43074 -3.45192	1.04109e-10    -9.84651
16.4201	0.00118588    0.11203	  15.5843  -6.36662  -6.89497 -0.435793  -3.45093	-1.09545e-10     -9.84881
16.4211	0.00118825   0.112029	  15.5799  -6.37334  -6.89799 -0.439077  -3.44957	3.61304e-10    -9.85038
16.4221	0.00118249   0.112028	   15.576  -6.37914  -6.90059 -0.441872  -3.44837	-8.7537e-11    -9.85192
16.4231	0.00117972   0.112027	   15.572  -6.38526  -6.90338 -0.444833   -3.4471	3.29964e-11    -9.85358
16.4241	0.001178 0.112029	  15.5633  -6.39888  -6.90891 -0.451531  -3.44524	-4.40031e-10     -9.85568
16.4251	0.00117473   0.112028	  15.5596  -6.40481   -6.9117 -0.454388  -3.44399	-4.29055e-10     -9.85721
16.4261	0.00116849   0.112027	 15.5561 -6.41039 -6.91435 -0.45706 -3.44278	-1.43017e-10     -9.85872
16.4271	0.00116528   0.112027	  15.5525   -6.4163  -6.91719 -0.459897  -3.44152	8.25034e-11    -9.86025
16.4281	0.00116255   0.112026	   15.549  -6.42224  -6.92008 -0.462753  -3.44025	1.42986e-10    -9.86167
16.4291	0.00113483   0.112025	  15.5466  -6.42557  -6.92172 -0.464211  -3.43943	-3.62889e-10     -9.86329
16.4301	0.00113203   0.112025	  15.5344  -6.44585  -6.93183 -0.468202  -3.43864	7.69605e-11     -9.8655
16.4311	0.0011501  0.112024	  15.5303  -6.45395  -6.93586 -0.472209  -3.43696	-3.07739e-10     -9.86684
16.4321	0.00114566   0.112023	  15.5272  -6.45967  -6.93876 -0.474942  -3.43569	1.92258e-10    -9.86831
16.4331	0.00116223   0.112023	  15.5232  -6.46779  -6.94299 -0.478957  -3.43398	-6.259e-10   -9.86974
16.4341	0.00111249   0.112022	   15.522  -6.46874  -6.94359 -0.479132  -3.43353	-1.04261e-10     -9.87129
16.4351	0.00115394   0.112021	  15.5171  -6.47945  -6.94917 -0.484531  -3.43135	1.0968e-11   -9.87258
16.4361	0.00115003    0.11202	  15.5142  -6.48515  -6.95217 -0.487238  -3.43006	-0 -0
16.4371	0.00114807   0.112023	  15.5064  -6.49863  -6.95795 -0.493807  -3.42814	1.26939e-10    -9.87609
16.4381	0.00112453   0.112022	  15.5047   -6.5016  -6.95935 -0.495042  -3.42736	9.93529e-11    -9.87764
16.4391	0.00114032   0.112022	  15.5011   -6.5097  -6.96394 -0.499039  -3.42558	8.83139e-11    -9.87892
16.4401	0.00113608   0.112021	  15.4901    -6.529  -6.97385 -0.502698  -3.42478	-1.10394e-10     -9.88099
16.4411	0.00113338   0.112021	  15.4876  -6.53457   -6.9769 -0.505335  -3.42347	5.51907e-11    -9.88238
16.4421	0.00110965   0.112021	  15.4861  -6.53745  -6.97834 -0.506523  -3.42267	3.14533e-10    -9.88391
16.4431	0.00112605    0.11202	 15.4828 -6.54557 -6.98305 -0.51052 -3.42085	9.93001e-11    -9.88511
16.4441	0.00112252    0.11202	  15.4805  -6.55099  -6.98609 -0.513065  -3.41955	-1.43388e-10     -9.88648
16.4451	0.0011018  0.112019	  15.4789  -6.55455  -6.98814 -0.514613  -3.41859	-4.1347e-10    -9.88783
16.4461	0.00110579   0.112019	  15.4765   -6.5606  -6.99144 -0.517487  -3.41718	4.51855e-10    -9.88925
16.4471	0.0011018  0.112018	  15.4743  -6.56602  -6.99457 -0.520024  -3.41587	-4.40616e-11     -9.89052
16.4481	0.00110944   0.112018	  15.4718  -6.57242  -6.99811 -0.523082  -3.41439	5.67154e-10     -9.8915
16.4491	0.00112718   0.112017	  15.4689  -6.57996  -7.00235 -0.526745  -3.41268	-5.501e-11   -9.89314
16.4501	0.00107947   0.112017	  15.4607  -6.59368  -7.00965 -0.527872  -3.41259	-3.95815e-10     -9.89524
16.4511	0.00109698   0.112016	  15.4578  -6.60149  -7.01423 -0.531679  -3.41081	-0 -0
16.4521	0.0010761  0.112018	  15.4571  -6.72006  -7.08156 -0.600611  -3.37733	-1.98582e-10     -9.88516
16.4531	0.0011141  0.112018	  15.5763  -6.53465  -7.01605 -0.509672   -3.3908	1.15671e-10    -9.87175
16.4541	0.001068 0.112017	  15.5737  -6.53575  -7.01624 -0.509896  -3.39037	1.48718e-10    -9.87337
16.4551	0.00108495   0.112017	   15.568  -6.54387  -7.02006 -0.513868  -3.38865	2.20301e-10    -9.87478
16.4561	0.00108038   0.112017	  15.5636  -6.54936  -7.02241 -0.516418  -3.38745	-1.9824e-10    -9.87632
16.4571	0.00105816   0.112017	  15.5605  -6.55258  -7.02344 -0.517737  -3.38669	-1.48649e-10     -9.87801
16.4581	0.00109679   0.112016	  15.5546  -6.56231  -7.02794 -0.522539  -3.38472	1.70622e-10    -9.87942
16.4591	0.00105043   0.112016	  15.5523  -6.56364  -7.02834 -0.522869  -3.38425	-4.40165e-10     -9.88105
16.4601	0.00106737   0.112016	  15.5413  -6.58105  -7.03699 -0.527497  -3.38285	 1.1e-11 -9.88288
16.4611	0.00104497   0.112015	  15.5385  -6.58426  -7.03813 -0.528802  -3.38207	-3.73922e-10     -9.88388
16.4621	0.00101965   0.112015	 15.5355  -6.5877 -7.03967 -0.53025  -3.3812	-1.04398e-10     -9.88595
16.4631	0.00101756   0.112015	 15.5314 -6.59364 -7.04257 -0.53303 -3.37986	-5.32661e-10     -9.88739
16.4641	0.00103538   0.112014	  15.5268   -6.6013  -7.04625 -0.536713  -3.37822	-0 -0
16.4651	0.00101971   0.112017	  15.5178  -6.73035  -7.11667 -0.610985   -3.3437	-2.37424e-10     -9.88991
16.4661	0.00104973   0.112017	  15.6426  -6.53306  -7.04584 -0.514926  -3.35841	-2.26135e-10     -9.87961
16.4671	0.00104919   0.112016	   15.636  -6.53919  -7.04803 -0.517787  -3.35716	-3.63439e-10     -9.86621
16.4681	0.00100107   0.112016	  15.6315  -6.54104  -7.04818 -0.518355  -3.35671	3.85447e-11     -9.8681
16.4691	0.00101621   0.112016	  15.6256  -6.54783  -7.05027 -0.521497  -3.35548	2.69772e-10    -9.86976
16.4701	0.00107266   0.112016	    15.61  -6.57067  -7.06068 -0.528041  -3.35369	4.18357e-10    -9.87187
16.4711	0.00100685   0.112016	  15.6071  -6.57039  -7.05975 -0.527458  -3.35365	-6.05448e-11     -9.87286
16.4721	0.00105835   0.112016	  15.599 -6.58143 -7.06438 -0.53289 -3.35153	      -0 -9.87521
16.4731	0.0010145  0.112016	  15.5953  -6.58324  -7.06456 -0.533415  -3.35109	1.53982e-10    -9.87694
16.4741	0.00102021   0.112016	  15.5895  -6.58976  -7.06704 -0.536441  -3.34979	1.759e-10  -9.87857
16.4751	0.00101586   0.112015	  15.5843  -6.59534  -7.06912 -0.538964  -3.34865	-4.06559e-10     -9.88021
16.4761	0.00100879   0.112015	  15.5793  -6.60066  -7.07111 -0.541348  -3.34755	1.09818e-11    -9.88183
16.4771	0.00100831   0.112015	  15.5741  -6.60659  -7.07344 -0.544058  -3.34634	2.52421e-10    -9.88343
16.4781	0.00100246   0.112015	  15.5692  -6.61202  -7.07557 -0.546498  -3.34521	1.21086e-10    -9.88506
16.4791	0.000965736    0.112016	 15.5608 -6.62225 -7.07904 -0.55112 -3.34402	-1.21111e-10     -9.88742
16.4801	0.000963229    0.112016	  15.5493  -6.63891  -7.08687 -0.554487  -3.34323	2.3124e-10   -9.88952
16.4811	0.000963815    0.112017	  15.5441  -6.64525  -7.08975 -0.557414  -3.34188	-3.35848e-10     -9.89095
16.4821	0.000984691    0.112017	  15.5388  -6.65281  -7.09298 -0.560968  -3.34035	-8.8091e-11    -9.89191
16.4831	0.00095103   0.112017	  15.5358  -6.65535  -7.09381 -0.561872  -3.33971	-4.67905e-10     -9.89417
16.4841	0.000985313    0.112017	  15.5298  -6.66455  -7.09814 -0.566302  -3.33783	-5.50372e-11     -9.89557
16.4851	0.00095901   0.112017	  15.5266  -6.66781  -7.09943 -0.567587  -3.33705	-5.06221e-10     -9.89716
16.4861	0.000912743    0.112017	  15.5243  -6.66921  -7.09977 -0.567883  -3.33661	-2.47535e-10     -9.89878
16.4871	0.000966266    0.112017	  15.5172   -6.6808  -7.10572 -0.573585  -3.33423	-7.14881e-11     -9.90062
16.4881	0.000947912    0.112017	  15.5139  -6.68488  -7.10753 -0.575304  -3.33328	-0 -0
16.4891	0.000921515    0.112019	  15.5121  -6.80185  -7.17318 -0.643594  -3.29956	5.31301e-10    -9.89097
16.4901	0.000901964    0.112021	  15.6255   -6.6223  -7.10981 -0.551823  -3.31511	-3.31611e-11     -9.87829
16.4911	0.000929603    0.112021	   15.618  -6.63018   -7.1128 -0.555506  -3.31364	1.10538e-11    -9.87996
16.4921	0.000926378    0.112021	  15.6117   -6.6359  -7.11457 -0.558031  -3.31257	4.80816e-10     -9.8817
16.4931	0.000924453    0.112021	  15.6054  -6.64173  -7.11643 -0.560611  -3.31147	2.43145e-10     -9.8834
16.4941	0.000961464    0.112021	  15.5976  -6.65096  -7.11998 -0.564991  -3.30974	3.53604e-10    -9.88503
16.4951	0.000915983    0.112022	  15.5937  -6.65273  -7.11994 -0.565419  -3.30939	-2.48575e-10     -9.88676
