Timestep 	 x_error[2] 	 command torques[4] 	 f contact[2]
17.7701	0.00170697   0.112019	0.534484 -3.58644 0.511916  -4.2134	1.09741e-11    -9.85506
17.7711	0.00133917   0.112018	0.525672 -3.59455 0.508087 -4.21609	      -0 -9.85707
17.7721	0.00133987   0.112017	0.520037 -3.60147 0.506142 -4.21911	1.64464e-11    -9.85915
17.7731	0.00135069   0.112017	0.513555 -3.60866 0.503692 -4.22199	      -0 -9.86169
17.7741	0.00133976   0.112016	0.508331 -3.61529 0.501966 -4.22495	-1.09529e-11     -9.86319
17.7751	0.00136093   0.112018	0.501199 -3.62267 0.499133 -4.22767	1.1833e-11   -10.5932
17.7761	0.00136343   0.112018	0.475328 -3.59938 0.459814 -4.19752	1.09928e-11    -9.84127
17.7771	0.00138247   0.112018	0.719724 -3.49835 0.615749 -4.19644	5.48384e-12    -9.81911
17.7781	0.00135785   0.112018	0.710884  -3.5071 0.612096 -4.19979	5.48404e-12    -9.82128
17.7791	0.00137789   0.112017	 0.70116 -3.51631 0.608108 -4.20301	-5.48456e-12     -9.82389
17.7801	0.00138446   0.112017	0.691214 -3.52547 0.603951 -4.20613	1.09696e-11    -9.82643
17.7811	0.00176632   0.112017	0.681814 -3.53437 0.600109 -4.20925	-5.48582e-12      -9.8294
17.7821	0.00136355   0.112017	0.675896 -3.54206 0.598379 -4.21277	     -0 -9.8315
17.7831	0.00173092   0.112017	0.666834 -3.55068 0.594705 -4.21581	-1.64563e-11     -9.83441
17.7841	0.00140601   0.112016	0.657506 -3.55948 0.590914 -4.21881	1.09696e-11    -9.83679
17.7851	0.00178753   0.112016	0.645255 -3.56914 0.585306 -4.22138	-5.48382e-12     -9.83899
17.7861	0.00140528   0.112016	0.636716 -3.57751 0.581948 -4.22436	      -0 -9.84081
17.7871	0.0014107  0.112015	0.629506 -3.58538 0.579392 -4.22746	      -0 -9.84313
17.7881	0.0014112  0.112015	0.621422 -3.59349 0.576292 -4.23039	1.09559e-11    -9.84536
17.7891	0.00178991   0.112015	0.613832 -3.60139 0.573493 -4.23335	2.73802e-11    -9.84758
17.7901	0.00139996   0.112015	 0.60567 -3.60945 0.570338 -4.23619	-2.18957e-11     -9.84976
17.7911	0.00140343   0.112014	0.600619  -3.6164 0.569077 -4.23936	-5.47154e-12     -9.85198
17.7921	0.0014077  0.112014	0.593335 -3.62406 0.566446 -4.24221	-0 -0
17.7931	0.00178111   0.112014	0.770208 -3.50568 0.654412 -4.20971	1.64381e-11    -9.81106
17.7941	0.00141437   0.112017	0.795828 -3.49138 0.671612 -4.21295	-3.28746e-11     -9.81103
17.7951	0.00142077   0.112017	 0.78782 -3.50026 0.668945 -4.21652	-1.64406e-11     -9.81385
17.7961	0.00146131   0.112017	0.776947 -3.51002 0.664514 -4.21968	-1.64431e-11     -9.81651
17.7971	0.00183142   0.112017	0.763409 -3.52059 0.658417 -4.22244	-1.09645e-11     -9.81946
17.7981	0.00145525   0.112017	0.753545 -3.52991 0.654587 -4.22561	2.74088e-11    -9.82157
17.7991	0.0018198  0.112017	0.744386  -3.5389 0.651165 -4.22881	1.09657e-11    -9.82462
17.8001	0.00146837   0.112017	0.733277  -3.5485 0.646527 -4.23172	-5.48168e-12     -9.82662
17.8011	0.00146651   0.112017	0.724063 -3.55742 0.643057 -4.23481	      -0 -9.82909
17.8021	0.00182129   0.112017	0.715748 -3.56595 0.640108 -4.23795	1.64461e-11    -9.83201
17.8031	0.00148506   0.112017	 0.70499 -3.57533 0.635683 -4.24076	-5.48125e-12     -9.83434
17.8041	0.00185169   0.112017	0.695707 -3.58412 0.632143  -4.2437	1.09578e-11    -9.83626
17.8051	0.00183261   0.112017	0.688792 -3.59214  0.63009 -4.24688	-5.47921e-12      -9.8391
17.8061	0.00148566   0.112017	0.681055 -3.60025 0.627453 -4.24988	5.47602e-12    -9.84093
17.8071	0.0014937  0.112016	0.670605 -3.60927 0.623157 -4.25252	3.83197e-11     -9.8431
17.8081	0.00150044   0.112016	0.662058 -3.61763 0.620039 -4.25535	2.18891e-11    -9.84529
17.8091	0.0014653  0.112016	0.654242 -3.62566  0.61735 -4.25821	-1.09402e-11     -9.84747
17.8101	0.00150517   0.112016	0.648009 -3.63346 0.615504 -4.26159	-3.28075e-11     -9.85003
17.8111	0.0015098  0.112019	0.638675  -3.6416 0.612008 -4.26382	-1.77308e-11     -10.5725
17.8121	0.00151351    0.11202	 0.59719 -3.62505 0.563114 -4.23445	-1.09893e-11     -9.82918
17.8131	0.0015287   0.11202	0.862508 -3.51408 0.733081 -4.23255	      -0 -9.80578
17.8141	0.00152054    0.11202	0.850722 -3.52417   0.7283 -4.23568	-1.64448e-11     -9.80849
17.8151	0.00187525    0.11202	 0.83977 -3.53419 0.724158  -4.2389	1.09641e-11    -9.81124
17.8161	0.00188377    0.11202	0.827865 -3.54446 0.719406 -4.24195	-1.09646e-11     -9.81391
17.8171	0.00154095   0.112021	0.816371 -3.55451 0.714885 -4.24499	1.64468e-11    -9.81652
17.8181	0.00151732   0.112021	0.805227 -3.56434 0.710717 -4.24793	      -0 -9.81901
17.8191	0.00152023   0.112021	0.796285 -3.57337  0.70755 -4.25121	5.48158e-12     -9.8217
17.8201	0.00165966   0.112021	 0.78568 -3.58296 0.703542 -4.25419	      -0 -9.82462
17.8211	0.00163064   0.112021	0.765203 -3.59559 0.693201 -4.25594	5.48148e-12    -9.82679
17.8221	0.00155207   0.112021	0.758023 -3.60394 0.691324 -4.25921	5.47878e-12    -9.82882
17.8231	0.00150065   0.112022	0.752189 -3.61194  0.69054 -4.26257	      -0 -9.83133
17.8241	0.00157933   0.112022	0.748136 -3.61916 0.690428 -4.26619	-2.19047e-11     -9.83395
17.8251	0.00165206   0.112022	0.733194 -3.62981 0.683554  -4.2684	1.09528e-11    -9.83653
17.8261	0.00155267   0.112022	0.718966 -3.64016 0.677115 -4.27064	      -0 -9.83818
17.8271	0.00155571   0.112022	0.717412 -3.64653 0.678811 -4.27435	-1.09411e-11     -9.84072
17.8281	0.00152416   0.112022	0.708523 -3.65513 0.675779 -4.27714	1.64055e-11    -9.84297
17.8291	0.00155967   0.112022	0.702326 -3.66284  0.67448 -4.28021	-5.46628e-12     -9.84529
17.8301	0.00155543   0.112025	0.691231 -3.67203 0.670015 -4.28265	-5.49949e-12     -9.84714
17.8311	0.00156889   0.112026	0.671613 -3.64509 0.635024  -4.2533	      -0 -9.82249
17.8321	0.00190775   0.112026	 0.90592 -3.53411 0.783763 -4.25341	1.09492e-11     -9.8044
17.8331	0.00190213   0.112026	0.895038 -3.54431 0.779921 -4.25665	-5.47512e-12     -9.80717
17.8341	0.00158452   0.112027	 0.88162 -3.55519 0.774455 -4.25956	1.64262e-11    -9.80983
17.8351	0.00158979   0.112027	0.869351  -3.5657 0.769759 -4.26257	-1.64266e-11      -9.8125
17.8361	0.00192879   0.112027	0.857154 -3.57614 0.765095 -4.26553	1.64266e-11    -9.81514
17.8371	0.00190583   0.112027	0.847153 -3.58583 0.761839 -4.26869	-2.19013e-11     -9.81779
17.8381	0.00162106   0.112028	0.832892 -3.59679 0.755793  -4.2713	-5.47483e-12     -9.82024
17.8391	0.00193856   0.112028	0.822614 -3.60635 0.752254  -4.2743	1.09483e-11    -9.82275
17.8401	0.00160873   0.112029	0.811785 -3.61614 0.748419 -4.27721	-2.18933e-11     -9.82523
17.8411	0.00157685   0.112029	0.801588  -3.6256 0.744931 -4.28013	2.18893e-11    -9.82768
17.8421	0.00161288   0.112029	0.793024 -3.63456 0.742533 -4.28319	-1.09424e-11     -9.83015
17.8431	0.00161212    0.11203	0.780774 -3.64452 0.737652 -4.28577	-5.46973e-12     -9.83244
17.8441	0.00161728    0.11203	 0.77069  -3.6538 0.734209 -4.28855	      -0 -9.83476
17.8451	0.00162022    0.11203	0.760797 -3.66296 0.730865 -4.29131	-1.09328e-11     -9.83705
17.8461	0.00161988   0.112031	0.751095 -3.67201 0.727633 -4.29405	5.4644e-12    -9.8393
17.8471	0.00162738   0.112031	0.741917 -3.68085 0.724732  -4.2968	-0 -0
17.8481	0.00160894   0.112034	0.978068 -3.53519 0.850989 -4.26329	      -0 -9.79471
17.8491	0.00164083   0.112035	0.965887 -3.55401 0.847958 -4.26554	2.73635e-11    -9.79683
17.8501	0.00164221   0.112035	0.950318 -3.56589 0.841457 -4.26841	5.47366e-12    -9.79931
17.8511	0.00164378   0.112036	0.936577 -3.57722 0.836187 -4.27143	1.64242e-11    -9.80212
17.8521	0.00196257   0.112036	  0.9233 -3.58833 0.831196 -4.27445	      -0 -9.80489
17.8531	0.00193416   0.112037	0.912005 -3.59882 0.827543 -4.27764	-5.47648e-12     -9.80767
17.8541	0.00197328   0.112037	0.896981 -3.61031  0.82132 -4.28035	-1.0954e-11    -9.81028
17.8551	0.00165334   0.112038	 0.88453 -3.62097 0.816809 -4.28329	1.09548e-11    -9.81292
17.8561	0.00164591   0.112039	0.872892 -3.63128 0.812787 -4.28627	1.09553e-11    -9.81554
17.8571	0.00162325   0.112039	0.860741 -3.64174 0.808439 -4.28914	     -0 -9.8181
17.8581	0.00165653    0.11204	0.852635  -3.6508 0.806463 -4.29247	1.09555e-11    -9.82085
17.8591	0.00165799    0.11204	0.837283 -3.66214 0.800192 -4.29481	2.73867e-11    -9.82312
17.8601	0.0016614  0.112041	  0.8259 -3.67215 0.796271 -4.29761	-5.47691e-12     -9.82557
17.8611	0.00166275   0.112041	0.814725 -3.68202 0.792458 -4.30038	      -0 -9.82798
17.8621	0.00166537   0.112042	0.803878 -3.69174 0.788847 -4.30314	5.4755e-12   -9.83036
17.8631	0.00166656   0.112042	0.793228 -3.70133 0.785343 -4.30587	1.09491e-11     -9.8327
17.8641	0.00167047   0.112043	0.782775 -3.71081 0.781957 -4.30858	1.64203e-11    -9.83501
17.8651	0.00167491   0.112043	0.772323 -3.72024 0.778557 -4.31124	-5.47213e-12     -9.83728
17.8661	0.00168376   0.112044	0.762467 -3.72941 0.775519 -4.31391	-3.28247e-11     -9.83954
17.8671	0.00168257   0.112044	0.751839 -3.73877 0.771951 -4.31646	-1.09381e-11     -9.84171
17.8681	0.00166996   0.112045	0.743596 -3.74729 0.769912 -4.31921	1.09348e-11    -9.84393
17.8691	0.00198614   0.112045	0.733122 -3.75653  0.76644 -4.32169	-0 -0
17.8701	0.0019844  0.112045	0.724164 -3.76527 0.763993 -4.32429	-2.19893e-11     -9.84798
17.8711	0.00166743   0.112049	0.703189 -3.77266 0.752761 -4.32784	-2.19977e-11     -9.85198
17.8721	0.0016857   0.11205	0.695778 -3.78077 0.751265 -4.33048	-1.10006e-11     -9.85401
17.8731	0.00198407    0.11205	0.686097 -3.78943 0.748143 -4.33283	5.50102e-12    -9.85598
17.8741	0.00170018   0.112051	0.678478 -3.79755 0.746527 -4.33537	      -0 -9.85794
17.8751	0.00169143   0.112052	0.669656 -3.80582  0.74393 -4.33773	-3.30118e-11     -9.85984
17.8761	0.00169441   0.112053	0.661736 -3.81386 0.742002 -4.34016	1.10044e-11    -9.86175
17.8771	0.00198974   0.112053	0.653862 -3.82182 0.740088 -4.34254	1.1006e-11   -9.86393
17.8781	0.00169967   0.112054	0.645883 -3.82977 0.738083 -4.34489	      -0 -9.86545
17.8791	0.00169684   0.112055	0.638843 -3.83739 0.736715 -4.34729	1.10058e-11     -9.8676
17.8801	0.00170763   0.112055	0.631512 -3.84507 0.735139 -4.34962	2.75089e-11    -9.86908
17.8811	0.00168029   0.112056	0.623851 -3.85278 0.733304 -4.35189	-5.50122e-12     -9.87082
17.8821	0.001679 0.112057	0.618383 -3.85988  0.73304 -4.35435	1.65049e-11    -9.87293
17.8831	0.00168994   0.112058	0.611704  -3.8672 0.731854 -4.35665	-1.09996e-11     -9.87432
17.8841	0.00171148   0.112058	0.603483 -3.87496 0.729617 -4.35875	5.4989e-12   -9.87598
17.8851	0.00199802   0.112058	 0.59642 -3.88233 0.728152 -4.36094	-1.09956e-11     -9.87762
17.8861	0.00200683   0.112059	0.589669 -3.88961 0.726938 -4.36313	1.64894e-11    -9.87923
17.8871	0.00198861    0.11206	0.584068 -3.89649 0.726485  -4.3654	2.19803e-11    -9.88086
17.8881	0.00198827    0.11206	0.577814 -3.90352 0.725573 -4.36758	2.19746e-11    -9.88247
17.8891	0.0019698  0.112061	0.572532 -3.91027 0.725372 -4.36982	2.74667e-11    -9.88433
17.8901	0.00170758   0.112062	0.565471 -3.91742 0.723834 -4.37185	1.09801e-11    -9.88555
17.8911	0.0017127  0.112063	  0.5595 -3.92427 0.723115 -4.37396	-0 -0
17.8921	0.00171455   0.112066	0.808199 -3.77249 0.857556 -4.33957	-1.09956e-11     -9.83961
17.8931	0.00174357   0.112067	0.782127 -3.80034 0.847788  -4.3436	-5.50008e-12     -9.84395
17.8941	0.00170458   0.112068	0.770535 -3.80993 0.843869 -4.34595	-5.50102e-12     -9.84606
17.8951	0.00171616   0.112069	0.761016 -3.81912  0.84165 -4.34846	2.20074e-11    -9.84816
17.8961	0.0017156   0.11207	0.750788 -3.82835 0.838778 -4.35086	      -0 -9.85022
17.8971	0.00169071   0.112071	0.740796 -3.83746 0.836057 -4.35324	-1.65092e-11     -9.85225
17.8981	0.00171549   0.112071	0.731974 -3.84626 0.834236  -4.3557	-2.20139e-11     -9.85426
17.8991	0.00198837   0.112071	0.721243 -3.85538 0.830843 -4.35793	-5.50431e-12     -9.85649
17.9001	0.00172343   0.112073	0.711453 -3.86423 0.828146 -4.36021	1.10078e-11    -9.85816
17.9012	0.00170357   0.112074	0.702294 -3.87285 0.825883 -4.36251	-2.20157e-11     -9.86008
17.9021	0.00197368   0.112074	0.693374 -3.88141 0.823849 -4.36481	      -0 -9.86196
17.9031	0.00199135   0.112075	0.683874 -3.89006 0.821338 -4.36701	2.20143e-11    -9.86381
17.9041	0.00196593   0.112076	0.676046 -3.89829 0.820129 -4.36934	-5.50321e-12     -9.86564
17.9051	0.00168938   0.112077	0.666465 -3.90676 0.817405 -4.37145	-1.6508e-11    -9.86741
17.9061	0.0017155  0.112078	0.659101 -3.91478 0.816524 -4.37375	     -0 -9.8692
17.9071	0.00171717   0.112079	0.649742 -3.92311 0.813932 -4.37582	1.65037e-11    -9.87093
17.9081	0.00171568   0.112079	0.641527 -3.93116 0.812258 -4.37797	1.10007e-11    -9.87265
17.9091	0.00171754    0.11208	0.633495 -3.93911 0.810698  -4.3801	-1.09987e-11     -9.87434
17.9101	0.00170704   0.112081	0.625542 -3.94697 0.809145  -4.3822	1.09965e-11    -9.87602
17.9111	0.00171661   0.112082	 0.61767 -3.95481 0.807694 -4.38428	5.497e-12  -9.87766
17.9121	0.00171597   0.112083	0.609992 -3.96253 0.806341 -4.38635	5.49563e-12    -9.87927
17.9131	0.00169112   0.112083	0.602439 -3.97017 0.805065 -4.38839	5.49415e-12    -9.88087
17.9141	0.00171505   0.112084	0.595883  -3.9776 0.804636  -4.3905	-1.09851e-11     -9.88245
17.9151	0.0017145  0.112085	0.587762 -3.98521 0.802785 -4.39243	5.49083e-12    -9.88399
17.9161	0.00172166   0.112086	 0.58061 -3.99262 0.801759 -4.39442	      -0 -9.88553
17.9171	0.00171721   0.112086	0.573323 -3.99999 0.800568 -4.39637	-0 -0
17.9181	0.00170815    0.11209	 0.56653 -4.00721  0.79977 -4.39834	-1.10412e-11     -9.88837
17.9191	0.00196783    0.11209	0.547122  -4.0129 0.789853 -4.40131	2.20896e-11    -9.89172
17.9201	0.00194153   0.112091	0.541424 -4.01984 0.789944 -4.40328	      -0 -9.89338
17.9211	0.00170822   0.112092	0.534554 -4.02683 0.788884 -4.40512	-1.65705e-11      -9.8945
17.9221	0.00195589   0.112092	0.528383 -4.03368 0.788443 -4.40699	2.20955e-11    -9.89586
17.9231	0.00170672   0.112094	0.522358 -4.04046 0.788106 -4.40885	      -0 -9.89721
17.9241	0.00170685   0.112095	0.516343 -4.04718 0.787751 -4.41069	2.20972e-11    -9.89854
17.9251	0.00170602   0.112096	0.510454 -4.05385 0.787489 -4.41251	5.52434e-12    -9.89985
17.9261	0.00169454   0.112097	0.504659 -4.06046 0.787284 -4.41431	-5.52428e-12     -9.90114
17.9271	0.00170138   0.112098	0.498955 -4.06702 0.787154  -4.4161	-5.52409e-12      -9.9024
17.9281	0.00170142   0.112099	0.493348 -4.07352 0.787092 -4.41787	1.10476e-11    -9.90365
17.9291	0.00167483     0.1121	0.487744 -4.07997 0.787004 -4.41962	5.52342e-12    -9.90488
17.9301	0.00170059   0.112101	 0.48496 -4.08556 0.788658 -4.42168	      -0 -9.90627
17.9311	0.00169782   0.112102	0.476919 -4.09271 0.787122 -4.42307	-1.10446e-11     -9.90729
17.9321	0.00170078   0.112102	 0.47159 -4.09901 0.787228 -4.42477	-5.52241e-12      -9.9087
17.9331	0.00192502   0.112102	0.466207 -4.10527 0.787258 -4.42644	      -0 -9.90988
17.9341	0.00168857   0.112104	0.463793 -4.11063 0.789145 -4.42845	-1.65598e-11     -9.91095
17.9351	0.00169264   0.112105	0.456029 -4.11763 0.787874 -4.42977	-2.20755e-11      -9.9119
17.9361	0.00192445   0.112105	 0.45086 -4.12374 0.788036  -4.4314	      -0 -9.91302
17.9371	0.00192302   0.112106	  0.4459  -4.1298 0.788401 -4.43302	      -0 -9.91432
17.9381	0.00167605   0.112108	0.441179 -4.13582 0.789017 -4.43464	-5.51509e-12     -9.91514
17.9391	0.00189826   0.112108	0.436489 -4.14182 0.789666 -4.43624	-1.103e-11   -9.91646
17.9401	0.00190347   0.112109	0.431723 -4.14773 0.790146 -4.43781	     -0 -9.9175
17.9411	0.00189348   0.112109	 0.42698 -4.15365 0.790686 -4.43937	-2.75597e-11     -9.91852
17.9421	0.0019662   0.11211	0.420927 -4.15933 0.789423 -4.44083	1.65309e-11    -9.91962
17.9431	0.00188612   0.112111	0.417845 -4.16529    0.792 -4.44245	5.5085e-12   -9.92052
17.9441	0.00188122   0.112112	0.413305 -4.17108 0.792675 -4.44396	-0 -0
17.9451	0.00188291   0.112116	0.369615 -4.15184 0.742367  -4.4152	5.53992e-12    -9.89758
17.9461	0.0018938  0.112117	0.668603 -4.02462 0.935994 -4.40997	-5.52677e-12     -9.87435
17.9471	0.00187162   0.112118	0.660465 -4.03287 0.934983 -4.41208	      -0 -9.87611
17.9481	0.001867 0.112119	0.650439 -4.04166 0.932852 -4.41394	2.21122e-11    -9.87772
17.9491	0.00185637    0.11212	0.640571 -4.05041 0.930897 -4.41577	1.65855e-11    -9.87929
17.9501	0.00165681   0.112122	0.630854 -4.05902 0.928951 -4.41759	-1.1057e-11    -9.88066
17.9511	0.00165049   0.112123	0.621129 -4.06741 0.926684  -4.4194	1.10575e-11    -9.88225
17.9521	0.00186388   0.112123	0.611671 -4.07586 0.924892 -4.42118	2.76445e-11    -9.88375
17.9531	0.0018556  0.112124	0.602393 -4.08425 0.923267 -4.42294	-1.65884e-11     -9.88544
17.9541	0.00185512   0.112125	0.593306 -4.09249 0.921685 -4.42469	      -0 -9.88673
17.9551	0.00163214   0.112127	0.584151  -4.1007     0.92 -4.42642	1.10577e-11    -9.88818
17.9561	0.0016285  0.112128	0.575242 -4.10885 0.918588 -4.42812	      -0 -9.88959
17.9571	0.00162681   0.112128	0.566435 -4.11691 0.917196 -4.42982	-1.65851e-11       -9.891
17.9581	0.00160691   0.112129	0.557574 -4.12494 0.915736 -4.43148	-1.10559e-11     -9.89237
17.9591	0.00160577    0.11213	0.549229 -4.13284 0.914751 -4.43315	5.52752e-12    -9.89372
17.9601	0.0016074  0.112131	0.540751 -4.14074 0.913639 -4.43478	2.2108e-11   -9.89505
17.9611	0.00161805   0.112132	0.532462 -4.14843 0.912453 -4.43641	-5.52639e-12     -9.89639
17.9621	0.00160928   0.112133	0.524336 -4.15596 0.911244 -4.43805	      -0 -9.89775
17.9631	0.00160434   0.112134	0.516245 -4.16363 0.910359 -4.43963	1.105e-11  -9.89902
17.9641	0.00160166   0.112135	0.508245 -4.17119 0.909464 -4.44121	1.65725e-11    -9.90028
17.9651	0.00159923   0.112136	0.500371 -4.17866 0.908613 -4.44277	5.52326e-12    -9.90153
17.9661	0.00159313   0.112136	0.492336 -4.18617 0.907669  -4.4443	      -0 -9.90277
17.9671	0.0015913  0.112137	0.484946 -4.19337  0.90705 -4.44586	2.20849e-11    -9.90399
17.968	0.00178748   0.112137	0.477368 -4.20071 0.906481 -4.44737	      -0 -9.90535
17.9691	0.00178038   0.112138	0.469846 -4.20797 0.905882 -4.44886	1.10399e-11    -9.90652
17.9701	0.00178233   0.112139	0.462763 -4.21503 0.905546 -4.45037	-5.51869e-12     -9.90768
17.9711	0.00177674    0.11214	0.455472 -4.22215 0.905086 -4.45184	-5.51735e-12     -9.90882
17.9721	0.00176479   0.112141	0.447976 -4.22932 0.904497 -4.45326	-5.51593e-12     -9.90993
17.9731	0.00157277   0.112142	0.440854 -4.23632 0.904118  -4.4547	1.10289e-11    -9.91103
17.9741	0.00175533   0.112142	0.433651 -4.24328 0.903621 -4.45612	1.10258e-11    -9.91213
17.9751	0.00175124   0.112143	0.426918 -4.25015 0.903606 -4.45754	1.10225e-11    -9.91319
17.9761	0.00174549   0.112144	0.420021   -4.257 0.903394 -4.45893	-1.65286e-11     -9.91424
17.9771	0.00174203   0.112145	0.413297 -4.26376 0.903281 -4.46031	      -0 -9.91528
17.9781	0.00172327   0.112146	0.406308 -4.27074  0.90326 -4.46163	-0 -0
17.9791	0.00173042   0.112146	0.399883 -4.27722 0.903114 -4.46302	-1.10781e-11     -9.91719
17.9801	0.00172539    0.11215	0.380139 -4.28214 0.893571 -4.46544	1.10812e-11    -9.92006
17.9811	0.00152392   0.112152	0.373878 -4.28862 0.893733 -4.46674	-5.54106e-12       -9.921
17.9821	0.00151261   0.112153	0.367044 -4.29541 0.893784 -4.46795	5.5414e-12   -9.92187
17.9831	0.00152833   0.112154	0.361082 -4.30172 0.894131 -4.46924	1.1083e-11   -9.92263
17.9841	0.00152533   0.112155	0.355509  -4.3077 0.894399 -4.47059	-5.54178e-12     -9.92362
17.9851	0.00169959   0.112155	  0.3495 -4.31398 0.894711 -4.47185	-1.10839e-11     -9.92451
17.9862	0.00150147   0.112157	0.343254 -4.32051 0.895224 -4.47302	-5.54203e-12     -9.92531
17.9871	0.00149653   0.112157	0.337322 -4.32674 0.895617 -4.47425	5.54208e-12    -9.92618
17.9881	0.00148463   0.112158	0.331296 -4.33298 0.895959 -4.47544	-1.10841e-11     -9.92701
17.9891	0.00149951   0.112159	0.325328 -4.33923 0.896433 -4.47662	1.1084e-11   -9.92783
17.9901	0.00147124    0.11216	0.320015 -4.34498 0.896836 -4.47789	5.54194e-12    -9.92874
17.9911	0.00147015   0.112161	0.313852 -4.35142 0.897514 -4.47897	-5.54172e-12     -9.92945
17.9921	0.00147908   0.112162	0.308163 -4.35746 0.898082 -4.48013	1.1083e-11   -9.93024
17.9931	0.00164468   0.112162	 0.30305 -4.36314 0.898724 -4.48136	1.10826e-11    -9.93111
17.9941	0.00147079   0.112164	0.297677 -4.36899  0.89943 -4.48252	-5.54095e-12      -9.9319
17.9951	0.00145129   0.112165	0.291964 -4.37502 0.900057 -4.48362	-1.66218e-11     -9.93265
17.9961	0.00145993   0.112165	 0.28585  -4.3813 0.900672 -4.48464	1.10802e-11    -9.93331
17.9971	0.00145796   0.112166	0.281039 -4.38678   0.9015 -4.48583	-1.10794e-11     -9.93414
17.9981	0.00143231   0.112167	0.275333  -4.3927 0.902042  -4.4869	-1.66176e-11     -9.93486
